h3_polygon,route_id,route_long_name,trip_id,company,transport_mode,stop_sequence,arrival_time,departure_time,stop_name,stop_lon,stop_lat,arrival_date,departure_date,h3_cell
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8008F3154729:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,11:26:00,11:26:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 11:26:00,2024-11-03 11:26:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8083F3159229:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,09:49:00,09:49:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 09:49:00,2024-11-03 09:49:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7FADFAB2-C52C-4C0F-A4AF-8E15C7C8C9F8:,Paris - Lyon,OCESN7802F3159345:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,2,10:34:00,10:34:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 10:34:00,2024-11-03 10:34:00,595032912445833215
"POLYGON ((-1.70924 48.674191, -2.025285 48.605008, -2.076139 48.376876, -1.812753 48.218573, -1.498994 48.287822, -1.446346 48.515305, -1.70924 48.674191))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8093F3159215:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,4,20:45:00,20:48:00,Dol-de-Bretagne,-1.750536,48.54425,2024-11-03 20:45:00,2024-11-03 20:45:00,594904226635710463
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7669F3173507:2024-09-28T00:20:30Z,sncf_tgv,TRAIN,4,08:04:00,08:07:00,Massy TGV,2.261254,48.725758,2024-11-03 08:04:00,2024-11-03 08:04:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8087F3272113:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,13:50:00,13:50:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 13:50:00,2024-11-03 13:50:00,595032912445833215
"POLYGON ((-4.196393 48.321781, -4.513973 48.244404, -4.55635 48.012335, -4.283072 47.858238, -3.967695 47.935596, -3.923403 48.167068, -4.196393 48.321781))",FR:Line::1d86325b-2798-4309-8fd8-191eeaaeeafd:,Paris - Rennes / Quimper,OCESN7616F2666526:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,17:39:00,17:39:00,Quimper,-4.092103,47.994455,2024-11-03 17:39:00,2024-11-03 17:39:00,594902216591015935
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7FADFAB2-C52C-4C0F-A4AF-8E15C7C8C9F8:,Paris - Lyon,OCESN7804F3163120:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,17:34:00,17:34:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 17:34:00,2024-11-03 17:34:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris - Marseille,OCESN7829F3342568:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,06:03:00,06:03:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 06:03:00,2024-11-03 06:03:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::7FADFAB2-C52C-4C0F-A4AF-8E15C7C8C9F8:,Paris - Lyon,OCESN7805F3349241:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,19:26:00,19:26:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 19:26:00,2024-11-03 19:26:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8395F3292791:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,0,20:20:00,20:20:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 20:20:00,2024-11-03 20:20:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8374F3153294:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,4,13:38:00,13:38:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 13:38:00,2024-11-03 13:38:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8375F3391413:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,09:08:00,09:08:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 09:08:00,2024-11-03 09:08:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,Paris - Tours TGV,OCESN8319F3162373:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,18:22:00,18:22:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 18:22:00,2024-11-03 18:22:00,595032912445833215
"POLYGON ((0.588119 47.230298, 0.28313 47.165371, 0.226253 46.938132, 0.472776 46.776529, 0.775552 46.84161, 0.834007 47.068138, 0.588119 47.230298))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8347F3292100:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,22:34:00,22:36:00,Châtellerault,0.548995,46.818408,2024-11-03 22:34:00,2024-11-03 22:34:00,594904819341197311
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,Paris - Tours TGV,OCESN8320F2666583:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,20:10:00,20:10:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 20:10:00,2024-11-03 20:10:00,595032912445833215
"POLYGON ((-0.057296 43.392964, -0.346119 43.319407, -0.397973 43.08589, -0.162453 42.926672, 0.124405 43.000365, 0.177698 43.233139, -0.057296 43.392964))",FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:,Paris - Tarbes TGV,OCESN8592F3160553:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,5,22:54:00,23:04:00,Lourdes,-0.042186,43.100429,2024-11-03 22:54:00,2024-11-03 22:54:00,595484940573868031
"POLYGON ((-0.358258 48.102343, -0.66922 48.03619, -0.723924 47.808976, -0.469357 47.648598, -0.160659 47.714869, -0.104275 47.941399, -0.358258 48.102343))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8926F2604557:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,5,19:04:00,19:06:00,Sablé-sur-Sarthe,-0.342,47.841759,2024-11-03 19:04:00,2024-11-03 19:04:00,594904063426953215
"POLYGON ((-2.586895 47.386408, -2.897787 47.312264, -2.944818 47.080627, -2.682741 46.923779, -2.374027 46.997966, -2.325224 47.228956, -2.586895 47.386408))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8921F3158313:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,5,16:03:00,16:03:00,Le Croisic,-2.50734,47.289889,2024-11-03 16:03:00,2024-11-03 16:03:00,594902130691670015
"POLYGON ((7.247241 48.06587, 7.166417 47.843667, 7.414342 47.701688, 7.743929 47.781588, 7.826689 48.003916, 7.577928 48.146221, 7.247241 48.06587))",FR:Line::68841c81-3ddf-4568-b525-6e7110d66727:,Paris  -  Bâle  -  Zurich,OCESN9222F3156971:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,1,14:54:00,14:57:00,Mulhouse,7.34316,47.742691,2024-11-03 14:54:00,2024-11-03 14:54:00,595029321853173759
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11:,Paris - Les Sables d'Olonnes TGV,OCESN8985F3152303:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,18:45:00,18:45:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 18:45:00,2024-11-03 18:45:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,Paris - Lemans - Angers - Nantes TGV,OCESN8874F3092109:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,15:21:00,15:21:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 15:21:00,2024-11-03 15:21:00,595032912445833215
"POLYGON ((5.976226 49.552046, 5.898249 49.333537, 6.151662 49.198567, 6.484015 49.281797, 6.56402 49.500447, 6.309647 49.635728, 5.976226 49.552046))",FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,Lux/Alsace/Loraine - LR,OCESN9879F3152025:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,11:45:00,11:48:00,Thionville,6.168582,49.353965,2024-11-03 11:45:00,2024-11-03 11:45:00,595031735624794111
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8708F3156121:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,11:26:00,11:26:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 11:26:00,2024-11-03 11:26:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8710F3156125:2024-10-09T00:32:19Z,sncf_tgv,TRAIN,3,13:15:00,13:15:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 13:15:00,2024-11-03 13:15:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8711F3156129:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,08:20:00,08:20:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 08:20:00,2024-11-03 08:20:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8739F3164594:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,18:35:00,18:35:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 18:35:00,2024-11-03 18:35:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,Paris - Quimper TGV,OCESN8742F3160544:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,7,21:54:00,21:54:00,Paris Montparnasse Hall 1 - 2,2.320514,48.841172,2024-11-03 21:54:00,2024-11-03 21:54:00,595032912445833215
"POLYGON ((6.56402 49.500447, 6.484015 49.281797, 6.737081 49.14516, 7.071074 49.226856, 7.1531 49.445631, 6.899116 49.582588, 6.56402 49.500447))",FR:Line::0A303D27-DA0B-473B-9466-9180AC80EC60:,Paris - Francfort Route Nord,OCESN9550F3342504:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,4,21:11:00,21:14:00,Forbach,6.901318,49.189228,2024-11-03 21:11:00,2024-11-03 21:11:00,595031744214728703
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::CEF7AF34-67BB-4735-B487-128F1E5EA4FA:,IS Nord Sud,OCESN7841F3229819:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,2,12:46:00,12:50:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 12:46:00,2024-11-03 12:46:00,595032646157860863
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::CEF7AF34-67BB-4735-B487-128F1E5EA4FA:,IS Nord Sud,OCESN7867F3407102:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,2,09:06:00,09:13:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 09:06:00,2024-11-03 09:06:00,595032646157860863
"POLYGON ((4.724028 47.616091, 4.652435 47.393027, 4.899425 47.25653, 5.219 47.342817, 5.292523 47.566084, 5.044543 47.702862, 4.724028 47.616091))",FR:Line::37ac13d7-de6b-4d05-837f-891191140e19:,Paris  -  Lausanne,OCESN9279F3348797:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,13:31:00,13:35:00,Dijon,5.027256,47.323411,2024-11-03 13:31:00,2024-11-03 13:31:00,595029742759968767
"POLYGON ((4.818449 45.170552, 4.748771 44.942253, 4.988055 44.799774, 5.297945 44.885312, 5.369434 45.113839, 5.129225 45.256601, 4.818449 45.170552))",FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,Paris - Vallée du Rhône TGV,OCESN6198F3310773:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,19:10:00,19:13:00,Valence Ville,4.893288,44.928081,2024-11-03 19:10:00,2024-11-03 19:10:00,595030618933297151
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7660F3416552:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,5,20:27:00,20:32:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 20:27:00,2024-11-03 20:27:00,595032646157860863
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7669F3173507:2024-09-28T00:20:30Z,sncf_tgv,TRAIN,3,07:26:00,07:32:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 07:26:00,2024-11-03 07:26:00,595032646157860863
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::CEF7AF34-67BB-4735-B487-128F1E5EA4FA:,IS Nord Sud,OCESN7831F3166466:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,07:11:00,07:17:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 07:11:00,2024-11-03 07:11:00,595032646157860863
"POLYGON ((4.818449 45.170552, 4.748771 44.942253, 4.988055 44.799774, 5.297945 44.885312, 5.369434 45.113839, 5.129225 45.256601, 4.818449 45.170552))",FR:Line::1C9BA26B-7D92-4D0E-86EF-895FB80E10BF:,Paris - Vallée du Rhône TGV,OCESN6196F3160023:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,15:10:00,15:13:00,Valence Ville,4.893288,44.928081,2024-11-03 15:10:00,2024-11-03 15:10:00,595030618933297151
"POLYGON ((-0.491159 46.345903, -0.793849 46.276183, -0.846685 46.045885, -0.598437 45.886008, -0.297888 45.955847, -0.243456 46.185443, -0.491159 46.345903))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8393F3292574:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,21:41:00,21:44:00,Niort,-0.455131,46.319291,2024-11-03 21:41:00,2024-11-03 21:41:00,594904699082113023
"POLYGON ((-0.491159 46.345903, -0.793849 46.276183, -0.846685 46.045885, -0.598437 45.886008, -0.297888 45.955847, -0.243456 46.185443, -0.491159 46.345903))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8364F2587661:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,17:38:00,17:41:00,Niort,-0.455131,46.319291,2024-11-03 17:38:00,2024-11-03 17:38:00,594904699082113023
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",9287, Paris-Gare-de-Lyon/Milano Centrale,36515,tren_italia,TRAIN,0,14:18:00,14:18:00,Paris-Gare-de-Lyon,2.37361111,48.84472222,2024-11-03 14:18:00,2024-11-03 14:18:00,595032912445833215
"POLYGON ((6.31059 45.36571, 6.235694 45.137546, 6.47537 44.991642, 6.790783 45.073595, 6.867492 45.30194, 6.626977 45.448153, 6.31059 45.36571))",9287, Paris-Gare-de-Lyon/Milano Centrale,36515,tren_italia,TRAIN,110,18:59:00,19:10:00,Modane,6.65833333,45.19277778,2024-11-03 18:59:00,2024-11-03 18:59:00,595031374847541247
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",6656, Lyon-Perrache-Voyageurs/Paris-Gare-de-Lyon,36552,tren_italia,TRAIN,59,18:18:00,18:18:00,Paris-Gare-de-Lyon,2.37361111,48.84472222,2024-11-03 18:18:00,2024-11-03 18:18:00,595032912445833215
"POLYGON ((3.419248 50.884162, 3.101135 50.83459, 3.031815 50.618643, 3.279015 50.452975, 3.594619 50.502774, 3.665518 50.718014, 3.419248 50.884162))",N743,Brussels - Bordeaux - Bilbao,N743-3-1335112024-BIL#BNO-00,flixbus,BUS,7,29:50:00,30:00:00,Lille,3.076202,50.639197,2024-11-03 05:50:00,2024-11-03 05:50:00,594920264043593727
"POLYGON ((5.030131 45.852791, 4.959125 45.625827, 5.200476 45.484353, 5.513765 45.569559, 5.586613 45.796737, 5.344333 45.938497, 5.030131 45.852791))",X777,GBL - LYS,X777-2-0300112024-GBL#SXP-00,flixbus,BUS,3,04:05:00,04:05:00,Lyon Saint-Exupéry Airport,5.078983,45.718496,2024-11-03 04:05:00,2024-11-03 04:05:00,595030498674212863
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",N1700,Paris - London,N1700-1-2200112024-DPC#LVC-00,flixbus,BUS,1,22:00:00,22:00:00,Disneyland Paris - Chessy Sud,2.783225,48.865906,2024-11-03 22:00:00,2024-11-03 22:00:00,595032646157860863
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",1627,Clermont-Ferrand - Paris - Troyes,1627-1-0830112024-CLF#TOY-00,flixbus,BUS,5,15:30:00,16:30:00,Paris (Bercy Seine),2.380519,48.835318,2024-11-03 15:30:00,2024-11-03 15:30:00,595032912445833215
"POLYGON ((2.285103 47.151936, 2.222268 46.927923, 2.458902 46.763731, 2.767743 46.855783, 2.832259 47.079562, 2.586033 47.211012, 2.285103 47.151936))",1627,Clermont-Ferrand - Paris - Troyes,1627-1-0830112024-CLF#TOY-00,flixbus,BUS,3,11:05:00,11:10:00,Bourges (central bus station),2.386704,47.082474,2024-11-03 11:05:00,2024-11-03 11:05:00,595032775006879743
"POLYGON ((2.046122 47.316019, 1.743559 47.255556, 1.682214 47.030807, 1.921932 46.867256, 2.222268 46.927923, 2.285103 47.151936, 2.046122 47.316019))",FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,Paris - Brive,OCESN3628F3135376:2024-10-01T00:19:58Z,sncf_intercites,TRAIN,5,09:51:00,09:52:00,Vierzon,2.059092,47.226324,2024-11-03 09:51:00,2024-11-03 09:51:00,595032766416945151
"POLYGON ((1.49969 45.282529, 1.205514 45.216757, 1.147629 44.988093, 1.382481 44.825952, 1.674569 44.891915, 1.733884 45.119827, 1.49969 45.282529))",FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,Paris - Toulouse,OCESN3650F3153653:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,5,12:29:00,12:31:00,Souillac,1.466605,44.902127,2024-11-03 12:29:00,2024-11-03 12:29:00,594904596002897919
"POLYGON ((2.795192 43.952172, 2.733332 43.722251, 2.968815 43.582355, 3.26717 43.672134, 3.330787 43.902356, 3.094294 44.042499, 2.795192 43.952172))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,1,10:18:00,10:19:00,Le Bousquet-d'Orb,3.168938,43.69121,2024-11-03 10:18:00,2024-11-03 10:18:00,595484579796615167
"POLYGON ((2.983102 44.639609, 2.920074 44.410858, 3.157621 44.271993, 3.459212 44.361632, 3.524027 44.590672, 3.285465 44.729786, 2.983102 44.639609))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,8,12:11:00,12:12:00,Campagnac - Saint-Geniez,3.066401,44.421956,2024-11-03 12:11:00,2024-11-03 12:11:00,595030567393689599
"POLYGON ((2.983102 44.639609, 2.920074 44.410858, 3.157621 44.271993, 3.459212 44.361632, 3.524027 44.590672, 3.285465 44.729786, 2.983102 44.639609))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,10,12:41:00,12:42:00,Le Monastier,3.25213,44.508936,2024-11-03 12:41:00,2024-11-03 12:41:00,595030567393689599
"POLYGON ((2.629957 45.368688, 2.567549 45.141461, 2.807218 45.005182, 3.110349 45.095893, 3.174576 45.323412, 2.933853 45.459931, 2.629957 45.368688))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,15,14:27:00,14:36:00,Neussargues,2.979087,45.125462,2024-11-03 14:27:00,2024-11-03 14:27:00,595030850861531135
"POLYGON ((2.997774 45.686669, 2.933853 45.459931, 3.174576 45.323412, 3.480263 45.413387, 3.546019 45.640402, 3.304253 45.777168, 2.997774 45.686669))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,19,15:35:00,15:36:00,Issoire,3.25404,45.543949,2024-11-03 15:35:00,2024-11-03 15:35:00,595030833681661951
"POLYGON ((-0.583842 43.478606, -0.873923 43.403673, -0.924306 43.169425, -0.686089 43.01084, -0.397973 43.08589, -0.346119 43.319407, -0.583842 43.478606))",FR:Line::148cb049-2cd5-4f43-8640-5b4a3ae6e128:,Toulouse - Hendaye,OCESN14157F2916863:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,20:26:00,20:29:00,Pau,-0.369675,43.291711,2024-11-03 20:26:00,2024-11-03 20:26:00,594902431339380735
"POLYGON ((-1.648835 43.643735, -1.941313 43.565989, -1.988658 43.330314, -1.745068 43.173091, -1.454551 43.250917, -1.405671 43.485885, -1.648835 43.643735))",FR:Line::148cb049-2cd5-4f43-8640-5b4a3ae6e128:,Toulouse - Hendaye,OCESN14157F2916863:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,9,22:33:00,22:33:00,Hendaye,-1.781319,43.352982,2024-11-03 22:33:00,2024-11-03 22:33:00,594902405569576959
"POLYGON ((2.046122 47.316019, 1.743559 47.255556, 1.682214 47.030807, 1.921932 46.867256, 2.222268 46.927923, 2.285103 47.151936, 2.046122 47.316019))",FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris - Cahors,OCESN3638F3066130:2024-10-01T00:19:58Z,sncf_intercites,TRAIN,9,12:01:00,12:03:00,Vierzon,2.059092,47.226324,2024-11-03 12:01:00,2024-11-03 12:01:00,595032766416945151
"POLYGON ((1.50056 46.353818, 1.201475 46.289982, 1.142642 46.06284, 1.381402 45.900273, 1.678328 45.964297, 1.738641 46.1907, 1.50056 46.353818))",FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,Paris - Brive,OCESN3615F3165352:2024-10-01T00:19:58Z,sncf_intercites,TRAIN,4,10:09:00,10:11:00,La Souterraine,1.492207,46.239782,2024-11-03 10:09:00,2024-11-03 10:09:00,594904888060674047
